어센틱 Authentic,부산시,해운대구,해운대구 해운대해변로 257,nan,False
nan,nan,nan,nan,nan,False
스페이스바 Space Bar,부산시,해운대구,해운대구 센텀중앙로 90,051-782-3346,False
nan,nan,nan,nan,nan,False
파복스 부산 서면 Pavox,부산시,부산진구,부산진구 부전동 225-5,051-802-2166,True
nan,nan,nan,nan,nan,False
우드사이드 Wood Side,부산시,부산진구,부산진구 부전동 522-5,051-803-2775,True
클럽 에덴 Club Eden,부산시,부산진구,부산진구 전포동 354-5,010-2355-8876,False
심야술집 각,부산시,수영구,수영구 수영로476번길 19,nan,False
nan,nan,nan,nan,nan,False
바 스터드 Bar Stird,부산시,수영구,수영구 민락동 166-13,070-8762-5769,True
696 Bar,부산시,수영구,수영구 민락동 217-17,051-752-0696,False
nan,nan,nan,nan,nan,False
슬란지바 Slainte Mhath,부산시,남구,남구 대연동 427-17,051-625-8885,False
바텐더 Bartender,부산시,북구,북구 덕천1길 10,010-4055-3802,True
nan,nan,nan,nan,nan,False
nan,nan,nan,nan,nan,False
애프터 비원 After B1,대구시,중구,중구 삼덕동1가 31-2,053-254-3337,True
밀키웨이 Milkyway,대구시,중구,중구 삼덕동1가 52-5,010-8557-1928,True
바 A31 Bar A31 오리지날,대구시,중구,중구 삼덕동2가 30-7,nan,True
