더 부즈 The Booze 제주,제주도,제주시,제주시 노형동 3782-1,064-747-0045,True
정글북 By 앨리스,제주도,제주시,제주시 연동 263-15,064-710-8246,False
허클베리핀,제주도,제주시,제주시 노형동 742,064-742-1884,False
블랙바 Black Bar Jeju,제주도,서귀포시,서귀포시 솔동산로 27,064-733-2727,False
아도니스 바 Bar Adonis,대전시,중구,중구 대흥동 213-1,042-257-8123,True
더 쉘터 The Shelter,대전시,서구,서구 둔산동 1102,042-482-2843,True
애정결핍,대전시,서구,서구 갈마동 1206,042-537-4598,True
오드비 Eau de Vie,대전시,유성구,유성구 봉명동 677-1,010-3852-1352,True
럭키스트라이크 송촌동,대전시,대덕구,대덕구 송촌동 465-3,nan,True
바 차가운 새벽,전라북도,전주시,전주시 완산구 전동3가 2-241,nan,False
진주도가,전라북도,전주시,전주시 완산구 중앙동 1가 61-3,063-287-3392,True
앙팡테리블 ENFANT TERRIBLE,전라북도,군산시,군산시 개복동 9-1,010-7640-1031,True
바 세컨드 룸 Bar Second Room,전라북도,군산시,군산시 수송동 832-5,010-3355-7006,True
