푸시풋 살룬 Pussyfoot Saloon,서울시,용산구,용산구 한남동 657-189,02-792-5945,True
마이너스 Miners,서울시,용산구,용산구 한남동 657-204,02-796-2111,True
바 히든 Bar Hedon,서울시,용산구,용산구 한남동 684-88,nan,True
몽키 숄더 Monkey Shoulder,서울시,용산구,용산구 한남동 738-7,070-4157-5414,True
그랜드하얏트 호텔 파리스 바 Paris Bar,서울시,용산구,용산구 한남동 747-7,02-799-8361,True
썰스티 썰스데이 Thirsty Thursday,서울시,용산구,용산구 한남동 765-27,02-797-7008,False
더 버뮤다 The Bermuda,서울시,용산구,용산구 이태원동 34-50,02-749-9447,True
라즈무 파티오 Lazmoo Patio,서울시,용산구,용산구 이태원동 57-15,02-337-9337,False
트웰브 체어 Twelve Chair,서울시,용산구,용산구 이태원동 66-2,010-7117-9602,True
라누베 La Nube,서울시,용산구,용산구 이태원동 72-22,02-797-0951,True
아파트 Apt Seoul,서울시,용산구,용산구 이태원동 97-10,070-7789-9710,True
로드 Lord,서울시,용산구,용산구 이태원동 116-7,010-9696-7951,True
버뮤다 트라이앵글 Bermuda Triangle,서울시,용산구,용산구 이태원동 116-22,02-749-0427,False
반창고 Bandage Bar,서울시,용산구,용산구 이태원동 224-1,070-7724-1001,True
오르막 Orrmark,서울시,용산구,용산구 이태원동 224-89,010-3005-0341,False
프래그릿 Fraglit 경리단,서울시,용산구,용산구 이태원동 225-61,nan,True
노스트레스 온 더 앨리 No stress on the alley,서울시,용산구,용산구 이태원동 225-170,02-749-3483,False
42 래빗 42 Rabbit,서울시,용산구,용산구 이태원동 258-61,02-795-2766,False
트웰브 Twelve 경리단,서울시,용산구,용산구 이태원동 278-8,02-3785-2413,True
번 인 할 Burn in Hal,서울시,용산구,용산구 이태원동 305-7,02-794-8077,False
