더 글렌코 The Glenco,서울시,종로구,종로구 동숭동 201-18,02-6082-8858,False
JW 메리어트 동대문 그리핀 Griffin Bar,서울시,종로구,종로구 종로6가 289-3,02-2276-3000,True
믹스 앤 몰트 Mix & Malt,서울시,종로구,종로구 창경궁로 29길 3,02-765-5945,False
합스카치 Hopscotch 광화문,서울시,종로구,종로구 통의동 27,02-722-0145,False
소호 17번지,서울시,종로구,종로구 명륜4가 85-7,02-747-8570,False
nan,nan,nan,nan,nan,False
베일드,서울시,성동구,성동구 성수동1가 656-1069,02-466-2408,True
더클래식 The Classic,서울시,성동구,성동구 행당동 3-29,02-2282-2775,True
엘루이 비스트로,서울시,광진구,광진구 화양동 8-4,010-2974-8811,True
블루바 Blue Bar & Café,서울시,광진구,광진구 화양동 48-1,02-3114-2084,False
앤젤스 쉐어 Angels Share, 백현동,경기도,성남시,성남시 분당구 백현동 580-6,031-702-3551,True
싱글 하우스 Single HAUS,서울시,광진구,광진구 자양동 10-39,070-8866-1256,True
다운템포 DownTempo,서울시,중랑구,중랑구 망우동 516-15,nan,False
바 테일러 Bar Tailor,서울시,성북구,성북구 동선동4가 88,070-7608-6583,True
낫 심플 Not Simple,서울시,강북구,강북구 수유동 188-2,010-7727-6583,False
엠바 M bar,서울시,강북구,강북구 수유3동 191-76,02-994-7797,False
더 바 102 The Bar 102,서울시,도봉구,도봉구 방학동683-15,nan,False
nan,nan,nan,nan,nan,False
더 루이스 The Louis 위례점,경기도,성남시,성남시 수정구 창곡동 507,031-758-7577,True
언코르크 Uncork,경기도,성남시,성남시 수정구 창곡동 554-4,010-3157-6227,False
